Playlist,Track ID,Artist,Track name,reducedGenre
MOSART-28,04OjLvOApQve45B0ISx4XN,Foreigner,I Want to Know What Love Is,Rock
MOSART-28,6apPqjW8ezpKEicAkkBlvO,Dolly Parton,Islands in the Stream,Country
MOSART-28,33GJ5M8Pluf119G1PObkZM,Johnny Gill,"My, My, My",R&B
MOSART-28,6iXQrhhgBisdfvS34EMTZ3,Barry Manilow,Mandy,Rock
MOSART-28,7tqhbajSfrz2F7E1Z75ASX,Marvin Gaye,Ain't No Mountain High Enough,R&B
MOSART-28,2JoZzpdeP2G6Csfdq5aLXP,Bee Gees,How Deep Is Your Love,Rock
MOSART-28,7H6ev70Weq6DdpZyyTmUXk,Destiny's Child,Say My Name,Pop
MOSART-28,6mwA6YiKDjAUG8kWvRRUPh,Brian McKnight,Back At One,R&B
MOSART-28,0ROMalDdNg3L2HoZP4qFyJ,Antonio Vivaldi,"The Four Seasons: Concerto No. 4 in F Minor, RV 297 ""L'inverno"" (winter): I. Allegro non molto",Classical
MOSART-28,5XkQTgl6M6GH57nb8yJPSZ,Antonio Vivaldi,"The Four Seasons: Concerto No. 3 in F Major, RV 293 ""L'autunno"" (autumn): III. Allegro",Classical
MOSART-28,0oHX2BlLsnbu3nnTeEUIuL,Grupo Niche,Sin Sentimientos,Latin
MOSART-28,2kS7v6otz37KSOB7EkguSz,Marc Anthony,Hasta Que Te Conoci,Latin
MOSART-28,2uJyG7lhmZ8bFrbVVlc6AH,Grupo Niche,Busca Por Dentro,Latin
MOSART-28,4jOlYUMMsCacMm3xcrYRLl,Antonio Vivaldi,"The Four Seasons: Concerto No. 1 in E Major, RV 269 ""La primavera"" (spring): I. Allegro",Classical
MOSART-29,62En58kZelNGnGvmJUMVC0,Niels Geusebroek,Take Your Time Girl (live at ruud de wild/538),Pop
MOSART-29,7zkLpY72g6lKQbiHDqri1S,Norah Jones,Sunrise,Jazz
MOSART-29,60yQpAhf2PshxQp12dDThE,Stef Bos,Geef Licht,Pop
MOSART-29,3weNRklVDqb4Rr5MhKBR3D,Ludovico Einaudi,Nuvole Bianche,Classical
MOSART-29,6Njv3a2FaUu1Bft4FdTsyy,Miss Montreal,Door De Wind,Pop
MOSART-29,0rOAefwbkVA0MGxb0J6pHE,Wulf,La Vie est Belle,Pop
MOSART-29,6Nk7siHfqxpaIB2kGsgj7H,Eric Clapton,Wonderful Tonight,Rock
MOSART-29,2RChe0r2cMoyOvuKobZy44,Bon Jovi,Always,Rock
MOSART-29,5qlJg0Wbj3sslxfwiaRNpq,Aerosmith,"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",Rock
MOSART-29,419qlOGNXoyICx4jO0hqaj,Sergei Rachmaninoff,"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile",Classical
MOSART-29,2g6SrxHquogQxVt8j1slhy,Astor Piazzolla,Histoire du Tango: II. Café 1930 (Arr. for Cello and Guitar),Latin
MOSART-30,0FXJSDZrtM0HXMM3OfhHzh,Giorgio Calabrese,L'abitudine,Classical
MOSART-30,6JvjlSrQHkUBkpvzbyjpGt,Alexander Rybak,Song from a Secret Garden,Rock
MOSART-30,5q3mPqIO1VsTe7Fg9riEn8,Rick Astley,Giant,Pop
MOSART-30,6Cc0qQpIw9Dzm9c9GSFjRt,BLØF,Aanzoek Zonder Ringen,Pop
MOSART-30,0XtVfBWnnWDwZveSlsAyKx,Jovanotti,A Te,Pop
MOSART-30,2qBmtZnPSQouvADmqaHKxk,Adele,Million Years Ago,Pop
MOSART-30,39jxR2xnmcBbkdPX9oNzsI,Annalisa,Bellissima,Pop
MOSART-30,2qrCResILkL1JFeRBrv3qA,Alfa,bellissimissima <3,Pop
MOSART-30,1vaxF48DgK240SEL6pDr71,Global.Kryner,Private Dancer,Pop
MOSART-30,58zsLZPvfflaiIbNWoA22O,Rag'n'Bone Man,Human,R&B
MOSART-30,4r6bMqodL3zsAMQ44ojyjB,Kensington,Do I Ever,Rock
MOSART-31,6WHIHaHkbYUCuik1j9KnFP,FAY,Thuis Thuis,Pop
MOSART-31,02Ga2Wm48J4jlXyl3epw56,Brennan Heart,Journey,Electronic
MOSART-31,52BYh1ck3NbzTBQVwZUaVv,A Dreaming Machine,Brown Noise Schlafhilfe,New age
MOSART-31,2tTmW7RDtMQtBk7m2rYeSw,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",Latin
MOSART-31,0sb1KP6jkJ6nCOYIXkuyjr,Broederliefde,Nog Lang Niet,Hip Hop
MOSART-31,2SLtt8zr8BMh1D2twQ4bcX,Cory Asbury,Kind,Pop
MOSART-31,2mk7yw4fBu5f5TxCmIBqO8,Damascus,Liefde Heeft Het Laatste Woord,Pop
MOSART-31,5P7r4U9DWwnCvyiSDjYDF8,Sela,Een toekomst vol van hoop,Pop
MOSART-31,2OdlqL2Zmwfd4nSOybgXR1,Stichting Opwekking,De strijd behoort U toe (858),Pop
MOSART-32,0QYDU4UvJCGwxPTLZlnLnT,Lizzie Berchie,Growth,R&B
MOSART-32,3qiVrYrU7dizzDGPOlSA98,Lizzie Berchie,I Hope,R&B
MOSART-32,4AFsRbaLKRWo3dDtjDFA2V,Childish Gambino,Me and Your Mama,Hip Hop
MOSART-32,7LvCN67RyJqMCobxS8mFyw,Baby Rose,Sold Out,R&B
MOSART-32,55mvtucws4Mnro27744t9X,Hiatus Kaiyote,Red Room,R&B
MOSART-32,6qvtiA4wQQliK6K7oRdovk,Erykah Badu,Green Eyes,R&B
MOSART-32,3XMf7BXWtx7k5xgZt5QU1s,Yebba,Stand,R&B
MOSART-32,6uVZddXkgQIArp8myEHs4x,Steve Lacy,Mercury,R&B
MOSART-32,3iVcZ5G6tvkXZkZKlMpIUs,Kendrick Lamar,Alright,Hip Hop
MOSART-32,2dgrYdgguVZKeCsrVb9XEs,Mac Miller,What's the Use?,Hip Hop
MOSART-32,0AoBY2Y3qs6dtGgOD6c91N,Burna Boy,Alone,R&B
MOSART-32,4ZT0wGKwlJRjpMUuwZVy3p,Drake,Daylight,Hip Hop
MOSART-32,28qA8y1sz0FTuSapsCxNOG,Kendrick Lamar,Father Time (feat. Sampha),Hip Hop
MOSART-32,6jLCRtJZFZ6J13j3Nm09tR,Christiana Danielle,Ain’t No Sunshine - The Voice Performance,Country
MOSART-32,2d4brzTmtdvJOOqtd60lo1,Yebba,One More Smile,R&B
MOSART-33,6PwbVXIomkvk4YcafiOc6i,Paradisio,Bailando,Pop
MOSART-33,0u8rZGtXJrLtiSe34FPjGG,Jimin,Like Crazy (English Version),Pop
MOSART-33,33TkAjJTD572Eo7jorxv5Q,Calvin Harris,Acceptable In the 80's,Pop
MOSART-33,0YKzTMzgAXgQLpChiBRTlf,TOMORROW X TOGETHER,Drama,Pop
MOSART-33,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Pop
MOSART-33,4fvneyc3bVlvzUuvKU6MpM,Freddie Dredd,Weather,Hip Hop
MOSART-33,4Zfq7r0v4FKeoxwhyLYSyb,Cascada,Evacuate the Dancefloor,Pop
MOSART-33,23uUytja1B1mUOOIoygf6u,Amaarae,Angels in Tibet,R&B
MOSART-33,2cYc4Jcyg2h3QtKTPfgCKF,Jvcki Wai,EZ (Prod. Czaer),Hip Hop
MOSART-33,74X2u8JMVooG2QbjRxXwR8,LE SSERAFIM,Perfect Night,Pop
MOSART-33,0rRjGruFonCGOt0S5zAJNQ,Glass Animals,The Other Side Of Paradise,Pop
MOSART-33,4sT2hi5bgnG2ApK7Oq06QW,MARINA,Savages,Pop
MOSART-33,7fRvtXvJMpGfTLdF0M09a1,The Romantics,Talking In Your Sleep (2023 Remaster),Rock
MOSART-33,7b8Z1GU2plJy3aASZTiolF,Ski Aggu,Friesenjung,Hip Hop
MOSART-33,0zVMzJ37VQNFUNvdxxat2E,Beyoncé,Flawless Remix (feat. Nicki Minaj),Pop
MOSART-34,4CeeEOM32jQcH3eN9Q2dGj,Nirvana,Smells Like Teen Spirit,Rock
MOSART-34,3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Seven Nation Army,Rock
MOSART-34,2zYzyRzz6pRmhPzyfMEC8s,AC/DC,Highway to Hell,Rock
MOSART-34,1xsYj84j7hUDDnTTerGWlH,Aerosmith,Dream On,Rock
MOSART-34,57bgtoPSgt236HzfBOd8kj,AC/DC,Thunderstruck,Rock
MOSART-34,37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,Livin' On A Prayer,Rock
MOSART-34,08mG3Y1vljYA6bvDt4Wqkj,AC/DC,Back In Black,Rock
MOSART-34,45Ia1U4KtIjAPPU7Wv1Sea,Lenny Kravitz,Are You Gonna Go My Way,Rock
MOSART-34,3X0K6fII7VIwL1URPrp8Ko,Rammstein,Ich will,Metal
MOSART-34,2bPGTMB5sFfFYQ2YvSmup0,Rammstein,Deutschland,Metal
MOSART-34,3gVhsZtseYtY1fMuyYq06F,Rammstein,Sonne,Metal
MOSART-34,52XYwQKlXp7scE7KrBBCID,Rammstein,Links 2 3 4,Metal
MOSART-34,5vZ4IeUenK2cHub2d7yfWk,Rammstein,Radio,Metal
MOSART-34,5awDvzxWfd53SSrsRZ8pXO,Rammstein,Du hast,Metal
MOSART-34,7j43FohbLVulScL7S9sQZk,Rammstein,Ausländer,Metal
MOSART-35,3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,Can't Stop,Rock
MOSART-35,3DZ11M7LSpVQzYHnFx3i95,Leo Sayer,You Make Me Feel Like Dancing,Rock
MOSART-35,6JRLFiX9NJSoRRKxowlBYr,Bob Marley & The Wailers,Is This Love,R&B
MOSART-35,3iVcZ5G6tvkXZkZKlMpIUs,Kendrick Lamar,Alright,Hip Hop
MOSART-35,0AOvNRgl0SMfOibWA5bP8o,Kendrick Lamar,Money Trees,Hip Hop
MOSART-35,0uEp9E98JB5awlA084uaIg,Ms. Lauryn Hill,Doo Wop (That Thing),Hip Hop
MOSART-35,1z6WtY7X4HQJvzxC4UgkSf,Beyoncé,Love On Top,Pop
MOSART-35,33HucJaMg7OBQLqmaVx58p,Lana Del Rey,Video Games,Pop
MOSART-35,0TwBtDAWpkpM3srywFVOV5,Beyoncé,Crazy In Love (feat. Jay-Z),Pop
MOSART-36,3bNv3VuUOKgrf5hu3YcuRo,Adele,Someone Like You,Pop
MOSART-36,4OSBTYWVwsQhGLF9NHvIbR,Adele,Rolling in the Deep,Pop
MOSART-36,6O5TrlFWTYvznd9fMC0VvU,Adele,When We Were Young,Pop
MOSART-36,1kYeYUOjvEX9Vg3Tb8VIHR,Deva Premal,Gayatri Mantra,World/Traditional
MOSART-36,096UABbHn9CnII4bKiaUUo,Hari Om Sharan,Bhav Par Karo Bhagwan,New age
MOSART-36,3di5hcvxxciiqwMH1jarhY,Adele,Set Fire to the Rain,Pop
MOSART-37,2bPGTMB5sFfFYQ2YvSmup0,Rammstein,Deutschland,Metal
MOSART-37,7CpbhqKUedOIrcvc94p60Y,Drowning Pool,Bodies,Metal
MOSART-37,0kmUCvHfMHrEHncEWAJGwN,Kataklysm,The Black Sheep,Metal
MOSART-37,7zKoAeplPMS3bcqIZ4crp4,After The Burial,Lost In The Static,Metal
MOSART-37,60fUDmIWuKhngaeBIVhqIV,Gojira,Stranded,Metal
MOSART-37,2Udqf7KvwpueIRCSKtZy2P,Limp Bizkit,Break Stuff,Rock
MOSART-37,0COqiPhxzoWICwFCS4eZcp,Evanescence,Bring Me To Life,Metal
MOSART-37,5rAxhWcgFng3s570sGO2F8,Linkin Park,A Place for My Head,Rock
MOSART-37,1lATXTBJDHwawvT1UfxWu3,TOOL,The Pot,Rock
MOSART-37,40rvBMQizxkIqnjPdEWY1v,Disturbed,Down with the Sickness,Rock
MOSART-37,05NpeTQWnzXS1d8ZqL4YFZ,Korn,Twisted Transistor,Rock
MOSART-37,5wqlRFdpJ1a4kMIBSWeCnN,The Prodigy,Voodoo People - Pendulum Mix,Electronic
MOSART-37,48vDCZIRmrFO33fH4QU4ij,The Prodigy,Smack My Bitch Up,Electronic
MOSART-37,4e9eGQYsOiBcftrWXwsVco,System Of A Down,Aerials,Rock
MOSART-37,2DlHlPMa4M17kufBvI2lEN,System Of A Down,Chop Suey!,Rock
MOSART-37,3IV4swNduIRunHREK80owz,Limp Bizkit,Rollin' (Air Raid Vehicle),Rock
MOSART-38,7IpDQcksaT8SxS7vOX4SRm,The Weeknd,What You Need,Pop
MOSART-38,01n5YhgNw8Enx2XjNDX5XS,Sureno Beatzz,Manda 4Deh,Latin
MOSART-38,0Fk2JzsQIhZvfm5AC0FRKG,Kaysha,Something Going On - Kompa Gouyad Extended Mix,Latin
MOSART-38,5R6kK3ZRUlb2dkI0E3psXo,Princess' Lover,Mon Soleil,Latin
MOSART-38,5cKsRfuj6WxEaehbHor9rY,Dj Ralph Bb,Ba Li Love,Latin
MOSART-38,6kJ1Teb1Tx6XHYhbIkfmn2,Lisandro Cuxi,Limbisa - Kriolu Version,Latin
MOSART-38,5inaMIqw4pp7PtJELvraCj,DJ Kawest,Jusqu'à demain,World/Traditional
MOSART-38,2yWpYK9STGmtCryb95sJvU,Lisandro Cuxi,Ti Ki Da,Latin
MOSART-38,0fd77CbudLrkDEnE2lXAcW,Pierre Jean,She's Hot,Latin
MOSART-38,5NNcU38EVLajKZbYydu6tR,CHO,Niet Genoeg (feat. Idaly),Hip Hop
MOSART-38,2hDxrHLDFE0UEtzQjqziui,DJ Platinum-D,Bo platnum,Latin
MOSART-38,19sesLqKhLkzkFVYOh4wSD,Joé Dwèt Filé,Fem voyé,Latin
MOSART-38,6mBnH8xiNKSO0uR4fLS2hu,DJ Keishawn,Gouyad Session Freestyle #1,Latin
MOSART-38,7jn5xo6qzZ5LaKgtiZefUk,Djé971,Kompa Gouyad FANM,Latin
MOSART-39,77gw3ZwYga4BjxOKJW6Gas,Elai,Un Me Ty,Hip Hop
MOSART-39,3GmMr6bhIzmtyjeb5ru0tD,Butrint Imeri,Diskoteka,Pop
MOSART-39,0kxmrAmFaEI0lQ8MZ6nXGM,Dafina Zeqiri,SI MUA,Pop
MOSART-39,7BGdH2eCcjrjMmHFKRTofp,Elai,Joti,Hip Hop
MOSART-39,3pyQiDFr6y6s2I8EacdYwj,Butrint Imeri,Lejla,Pop
MOSART-39,1ibidUF4zefyDV2mhvlWVj,Elgit Doda,Picasso,Pop
MOSART-39,7ij8vaiAq8LUW81JxRKggl,Kidda,JUMANJI,Pop
MOSART-39,3x1i0o7jK7XCP5vkJzOKkU,Dafina Zeqiri,Dashni,Pop
MOSART-39,0RADAqtSeOjT4S1Sl1jHDf,Irkenc Hyka,Mezi pres,Pop
MOSART-39,2kMpQKVMWDwZuWRBc4WfcU,Enis Bytyqi,Kujtime,Pop
MOSART-39,7rHuaTEGYh4WnRZWlR88JQ,Butrint Imeri,Kuku,Pop
MOSART-39,2IdSMwT9EkSVet7gPZkH6p,OTTO,ROSSO,Pop
MOSART-39,5aB2m8SYfMywTRLzBmaLf0,Elgit Doda,Merzia,Pop
MOSART-39,0xVDkht7T97HkFCXmiCQLT,DYSTINCT,Ku Je Ti (feat. Ricky Rich & Dafina Zeqiri),Hip Hop
MOSART-39,5XF583kr3Eojotxl6SOKF0,DYSTINCT,La,Hip Hop
MOSART-40,5hnyJvgoWiQUYZttV4wXy6,Snow Patrol,Chasing Cars,Rock
MOSART-40,2PmMh2t7jAtN6cqFooA0Xy,Beyoncé,JOLENE,Pop
MOSART-40,373vZ0g1dpWaUcrbh0WKhd,Kate Bush,Cloudbusting,Pop
MOSART-40,6PN51jW5TJ4XOFMO41lc6h,Paolo Nutini,Better Man,R&B
MOSART-40,1l2Xmg54EUr3TDzNIaCr1z,Dolly Parton,Coat of Many Colors,Country
MOSART-40,2bcC9Xyi40wnI7Od5uch31,Paolo Nutini,Iron Sky,R&B
MOSART-40,6k1I9gABiasGZiWWAosAEb,London Grammar,Strong,Electronic
MOSART-40,5kcsc92tGAjS0uvhDY3Mok,The Cranberries,Ode To My Family,Rock
MOSART-40,5GHY1DFWKz3Prg2V0Iodqo,Sinéad O'Connor,Nothing Compares 2 U,Folk/Acoustic
MOSART-40,550rQQCGkrTzvp4SfpOPzx,Pentatonix,Hallelujah,Jazz
MOSART-40,0Dkibk70FDp6t7eOZNemNQ,Ludovico Einaudi,Una Mattina,Classical
MOSART-40,4HMVeqf1r9cH240Ann9sJ3,Jason Mraz,A Beautiful Mess,Pop
MOSART-40,0gEyKnHvgkrkBM6fbeHdwK,The Cranberries,Linger,Rock
MOSART-41,6pezb9EwyygkHnJqkjLphG,Selena Gomez,Kill Em With Kindness - Acoustic,Pop
MOSART-41,7k9GuJYLp2AzqokyEdwEw2,Ross Copperman,Hunger,Pop
MOSART-41,6Nl8gY9HumJMQrC3qwtc3r,Billy Lockett,Wide Eyed,Folk/Acoustic
MOSART-41,42zcBOwaNo2f6kCvmqfrwm,Mahmood,Rapide - Acoustic,Pop
MOSART-41,1516q7D9UvOA25lFSbT4VW,Alanis Morissette,Not as We,Folk/Acoustic
MOSART-41,10L3hVKzyyL3kwTSY8nyKw,Madilyn,Survive,Pop
MOSART-41,1ruvaZJClKhCA5ZbCIIraw,Zosia,The Alter,Pop
MOSART-41,2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Pop
MOSART-41,1Cj2vqUwlJVG27gJrun92y,Disturbed,The Sound of Silence,Rock
MOSART-41,73qMN9bXy7MSPwwGfH3wQr,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),Pop
MOSART-41,1n3b9Eekoy3S9ZSZ5DmTW1,Taylor Swift,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,Pop
MOSART-41,0QTI2S5oOheSLU8WQuGmja,Duncan Laurence,I Do,Pop
MOSART-41,2KnLkZ3z7PO3kgVGHGqDpD,Shawn Mendes,It'll Be Okay,Pop
MOSART-41,5Mx8iF6s74spna2YPMDKh5,Kensington,Island - Unplugged / Live,Rock
MOSART-41,60iSKGrGazRzICtMjADNSM,Lewis Capaldi,Hold Me While You Wait,Pop
MOSART-42,1wVuPmvt6AWvTL5W2GJnzZ,Bruno Mars,Talking to the Moon,Pop
MOSART-42,2Ch7LmS7r2Gy2kc64wv3Bz,The Weeknd,Die For You,Pop
MOSART-42,0Q0IVlqMV64kNLlwjPj0Hl,Fugees,Killing Me Softly With His Song,Hip Hop
MOSART-42,78TTtXnFQPzwqlbtbwqN0y,Rihanna,FourFiveSeconds,Pop
MOSART-42,2IT0EQOk8QrFjcbTCE4JiI,Abdulla AlSinani,Ya Quluban,World/Traditional
MOSART-42,3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black,R&B
MOSART-42,1Lhwn4PqeGpM4LTVUowW76,Michael Jackson,You Rock My World,R&B
MOSART-42,1kPBT8S2wJFNAyBMnGVZgL,Etta James,I'd Rather Go Blind,Blues
MOSART-42,5hJFhO9dvhJoDvUZZ9iWSw,Miguel,Adorn,R&B
MOSART-42,2HoqbEOXgbDSLZ5XCePEXt,Ray Charles,Hit the Road Jack,Blues
MOSART-42,2ktg2oZDyFAX3iY1QNkXl5,Summer Walker,Session 32,R&B
MOSART-43,0BS1mTb6ZvZcVm217dyWFU,Clutch,Electric Worry,Metal
MOSART-43,47cNDW1xyM03mT2kseO41a,Kurt Vile,Pretty Pimpin,Pop
MOSART-43,2Fdl14s6QZ9uBLiMbCyDf4,Monster Magnet,Space Lord,Metal
MOSART-43,45KayolZ3BHCUeyOanrFxC,Claw Boys Claw,Bite the Dice,Blues
MOSART-43,6zBvJVbzOTqTu8czVNoStG,Paolo Nutini,One Day,R&B
MOSART-43,6mib3N4E8PZHAGQ3xy7bho,David Bowie,Moonage Daydream - 2012 Remaster,Rock
MOSART-43,3B4q6KbHbGV51HO3GznBFF,Sublime,What I Got,Rock
MOSART-43,6HxweNytuEQdmGeVtZPZz3,The Roots,The Seed (2.0),Hip Hop
MOSART-43,6txWz9UapYHVxEd7dDIHXT,Blind Melon,No Rain,Rock
MOSART-43,47LnxB0B2b3LrdY4YsJ9is,Richard Ashcroft,Break The Night With Colour,Pop
MOSART-43,3HdcqQpq7zb5GbEKBDY34p,Fruit Bats,Humbug Mountain Song,Folk/Acoustic
MOSART-43,7DQjWFjaiPULrsqgsZueF3,The Steeldrivers,If It Hadn't Been For Love,Country
MOSART-43,0BgbobvykXxEvxo2HhCuvM,Jack Johnson,Banana Pancakes,Folk/Acoustic
MOSART-43,3LBkRFoMoyWzhdUeIMJKrc,Deap Vally,Baby I Call Hell,Rock
MOSART-43,4ett1MHlcuPgfmd545d1Ml,Blitzen Trapper,Thirsty Man,Folk/Acoustic
MOSART-43,7iHl6LcHD94l5VpmfrBUmG,Agnes Obel,Riverside,Pop
MOSART-44,3L9ClO1W5KmebIXTrlKShF,The Pointer Sisters,Jump (For My Love),R&B
MOSART-44,4Y7XAxTANhu3lmnLAzhWJW,Pitbull,Fireball (feat. John Ryan),Pop
MOSART-44,5UmoLXuLoTDwujmVyjuZtF,Take That,These Days,Pop
MOSART-44,4DFLe29ryqXWs4AXYPm7pB,Maywood,Rio,Pop
MOSART-44,58s3bGiWgevOEj4pugKllD,Michele Tarasik,Bara Bará Bere Berê - Radio Edit,Hip Hop
MOSART-44,6CQ4ppyUt6IBZLNyMjli79,Niels Geusebroek,Best Part of Me,Pop
MOSART-44,3HVWdVOQ0ZA45FuZGSfvns,Ed Sheeran,I Don't Care (with Justin Bieber),Pop
MOSART-44,2MlOUXmcofMackX3bxfSwi,Master KG,Jerusalema (feat. Nomcebo Zikode),Electronic
MOSART-44,3c28vYkrzU9nVqvJfbaSiu,Wesly Bronkhorst,Amalia,Pop
MOSART-44,2sCl0FFOzZSmYZs90zOpd1,Anna Kendrick,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Easy listening
MOSART-44,3P3pw6C19j31Rnzgo3JG7o,Jonas Blue,Perfect Strangers,Pop
MOSART-44,3YHPxuqHwfYUhoTWoNDwZt,Douwe Bob,Slow Down,Folk/Acoustic
MOSART-44,1nZbyrWK2hZVv422gIGJ5l,BZN,Just An Illusion,Pop
MOSART-44,5vZ1BKMSLgrxxPYGMR904n,Paul Simon,Mother and Child Reunion,Rock
MOSART-44,4NUmZ5svM1Bbmaz5udqUeJ,Marshmello,Dreaming,Pop
MOSART-44,4GlphjtjhAsruVCtTdnzzC,Smokie,If You Think You Know How to Love Me,Pop
MOSART-45,49v38DJoDmsKR2hLuuX035,Capleton,Mi Deh Yah,R&B
MOSART-45,26PwuMotZqcczKLHi4Htz3,Bob Marley & The Wailers,Redemption Song,R&B
MOSART-45,6ZNzOXz18cAPpWOehFINzo,Buju Banton,COCONUT WATA (SIP),World/Traditional
MOSART-45,1LOZMYF5s8qhW7Rv4w2gun,10cc,Dreadlock Holiday,Rock
MOSART-45,1Rvl8qsKJurfFTyWLBI9ib,Big Mountain,"Baby, I Love Your Way",R&B
MOSART-45,3yDxEMaxtUATqs22VgqzTu,UB40,Kingston Town,Pop
MOSART-45,0z0JSkE5Nw3i3nin3BBSuG,Laid Back,Sunshine Reggae,Pop
MOSART-45,4qsHN0A1uiS4stUbDjlUbe,Musical Youth,Pass The Dutchie,Electronic
MOSART-45,7ixiCZEHWHc8FxaQXQh2P4,Sister Nancy,Bam Bam,Latin
MOSART-45,1nXTM2CVdaoCySSD5kgt3J,Inner Circle,Sweat (A La La La La Long),R&B
MOSART-45,5YcRugjrGIBL6TjcmaDaqI,Zamunda,Never Give Up,World/Traditional
MOSART-45,5O4erNlJ74PIF6kGol1ZrC,Bob Marley & The Wailers,Could You Be Loved,R&B
MOSART-45,4uOKFydzAejjSFqYbv1XPt,UB40,Red Red Wine,Pop
MOSART-45,0INtJm8gCJKtNaAYQNVlpZ,Dawn Penn,"You Don't Love Me (No, No, No) - Extended Mix",R&B
MOSART-45,05DVJrR6du2E1iU0p6izrC,Busy Signal,A Thousand Times,World/Traditional
MOSART-46,6CKoWCWAqEVWVjpeoJXyNH,Sting,Shape Of My Heart,Rock
MOSART-46,4ZFhVVawR0xMJ5dJFNxFRl,Norah Jones,Carry On,Jazz
MOSART-46,6jGnykaS6TkWp15utXSAeI,Norah Jones,Come Away With Me,Jazz
MOSART-46,4z0J2qwLzLe1rXJPdzbe4p,Katie Melua,Nine Million Bicycles,Pop
MOSART-46,3pP8pyWvQX6vbrpEcRYgqa,Alexia Chellun,The Power Is Here Now,New age
MOSART-46,6CU0zWIWVTEnmWpSjVHM93,Des'ree,You Gotta Be,Pop
MOSART-46,6J3HNhDBIwEX11bX8hzx5u,Black Pumas,Colors,R&B
MOSART-46,5HgYrY0MHqt5Iwd2aRR0xh,Jason Mraz,Love Someone,Pop
MOSART-46,2IAzLFdULtSCi4lLCLG8xh,Katie Melua,Wonderful Life,Pop
MOSART-47,5jgFfDIR6FR0gvlA56Nakr,The Beatles,Blackbird - Remastered 2009,Rock
MOSART-47,4YJUTdZ0Pgl0ZeNyHYXeLd,Queen,Love Of My Life - Remastered 2011,Rock
MOSART-47,7Jh1bpe76CNTCgdgAdBw4Z,David Bowie,Heroes - 2017 Remaster,Rock
MOSART-47,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,Pop
MOSART-47,5YSI1311X8t31PBjkBG4CZ,Kate Bush,Wuthering Heights,Pop
MOSART-47,4DMKwE2E2iYDKY01C335Uw,Kansas,Carry on Wayward Son,Rock
MOSART-47,3gdewACMIVMEWVbyb8O9sY,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Rock
MOSART-47,4NnWuGQujzWUEg0uZokO5M,The Cure,Just Like Heaven,Rock
MOSART-47,5JWPUEov2wlX7c0jhYZpeB,Tame Impala,Lost In Yesterday,Rock
MOSART-48,2OiVXw1ieDk0vxMFzpPaic,Cesária Evora,Tiempo Y Silencio,World/Traditional
MOSART-48,6MC0QTKf4VTZ6HWeTmNPGp,Cesária Evora,Tchintchirote,World/Traditional
MOSART-48,2TIwx9cg5otvnzpzFuIfkB,Cesária Evora,Carnaval de São Vicente,World/Traditional
MOSART-48,2zGFJgtZFogzyo9ZygC9NJ,Cesária Evora,Regresso,World/Traditional
MOSART-48,1bhld9Fgp9UClF0xHCPFpB,Salif Keita,Yamore,Pop
MOSART-48,4lxje0gmJYZ7ZmvTlFzkuB,Cesária Evora,Saia Travada,World/Traditional
MOSART-48,2L70611fVaWGOvkLl6eUew,Cesária Evora,Um Pincelada,World/Traditional
MOSART-48,1fcgM5wcrTpuHSFRQ0CDOT,Cesária Evora,Besame Mucho,World/Traditional
MOSART-48,3TPr2Em1i454nDS8UJbaFW,Cesária Evora,Petit pays,World/Traditional
MOSART-48,7xzMrUmlooPa1Fmp88hlYc,Cesária Evora,Sodade,World/Traditional
MOSART-49,7wtq0nnSspeLPLrEVv49br,Seunghee Lee,My Peace,Classical
MOSART-49,13LT9Y0RP7C9KhNIvroXLi,Patti LuPone,I Dreamed A Dream,Easy listening
MOSART-49,684KuszugGgwbGkJwNzqvT,Wolfgang Amadeus Mozart,"Mozart: Sinfonia concertante for Oboe, Clarinet, Horn and Bassoon in E-Flat Major, K. 297b: I. Allegro",Classical
MOSART-49,7zrpoAJte9o12TzawqgdD0,Andrea Bocelli,Con Te Partirò,Classical
MOSART-49,0iBOLnepgpMhH4NinExjCn,Eros Ramazzotti,Musica è,Pop
MOSART-49,2U2SIuB04pmVFXTl0RZ598,Wolfgang Amadeus Mozart,"Mozart: Sinfonia concertante for Oboe, Clarinet, Horn and Bassoon in E-Flat Major, K. 297b: II. Adagio",Classical
MOSART-49,490eqE3AePncGyJnzfHhWD,Wolfgang Amadeus Mozart,"Mozart: Sinfonia concertante for Oboe, Clarinet, Horn and Bassoon in E-Flat Major, K. 297b: III. Andantino con variazioni",Classical
